Groups,Faces,,Date/TimeA,Gender,Age,20/09/2019 16:02:12,"[['', 'Female', 45.0, '']]"
B,Gender,Age,20/09/2019 16:05:57,"[['', 'Female', 33.0, ''], ['', 'Male', 26.0, '']]"
E,Gender,Age,20/09/2019 16:06:07,"[['', 'Female', 36.0, ''], ['', 'Male', 24.0, ''], ['', 'Female', 20.0, '']]"
B,Gender,Age,20/09/2019 16:06:22,"[['', 'Male', 21.0, ''], ['', 'Female', 32.0, '']]"
E,Gender,Age,20/09/2019 16:06:27,"[['', 'Male', 11.0, ''], ['', 'Female', 29.0, ''], ['', 'Female', 30.0, '']]"
E,Gender,Age,20/09/2019 16:06:32,"[['', 'Male', 17.0, ''], ['', 'Female', 26.0, ''], ['', 'Female', 27.0, '']]"
E,Gender,Age,20/09/2019 16:06:37,"[['', 'Male', 38.0, ''], ['', 'Female', 31.0, ''], ['', 'Male', 26.0, ''], ['', 'Female', 17.0, '']]"
A,Gender,Age,20/09/2019 16:06:45,"[['', 'Female', 30.0, '']]"
E,Gender,Age,20/09/2019 16:07:16,"[['', 'Female', 28.0, ''], ['', 'Male', 20.0, ''], ['', 'Male', 18.0, '']]"
E,Gender,Age,20/09/2019 16:07:22,"[['', 'Female', 34.0, ''], ['', 'Male', 27.0, ''], ['', 'Male', 24.0, '']]"
B,Gender,Age,20/09/2019 16:07:35,"[['', 'Female', 37.0, ''], ['', 'Male', 26.0, '']]"
B,Gender,Age,20/09/2019 16:07:41,"[['', 'Male', 28.0, ''], ['', 'Female', 30.0, '']]"
A,Gender,Age,20/09/2019 16:07:51,"[['', 'Female', 24.0, '']]"
A,Gender,Age,20/09/2019 16:07:56,"[['', 'Male', 26.0, '']]"
A,Gender,Age,20/09/2019 16:08:01,"[['', 'Male', 34.0, '']]"
A,Gender,Age,20/09/2019 16:08:05,"[['', 'Male', 35.0, '']]"
E,Gender,Age,20/09/2019 16:08:17,"[['', 'Female', 29.0, ''], ['', 'Male', 27.0, ''], ['', 'Male', 32.0, '']]"
B,Gender,Age,20/09/2019 16:08:27,"[['', 'Female', 33.0, ''], ['', 'Male', 29.0, '']]"
A,Gender,Age,20/09/2019 16:08:36,"[['', 'Female', 29.0, '']]"
A,Gender,Age,20/09/2019 16:08:40,"[['', 'Female', 28.0, '']]"
A,Gender,Age,20/09/2019 16:08:45,"[['', 'Male', 31.0, '']]"
A,Gender,Age,20/09/2019 16:08:51,"[['', 'Male', 31.0, '']]"
A,Gender,Age,20/09/2019 16:08:56,"[['', 'Male', 36.0, '']]"
A,Gender,Age,20/09/2019 16:08:59,"[['', 'Female', 43.0, '']]"
A,Gender,Age,20/09/2019 16:09:15,"[['', 'Male', 34.0, '']]"
E,Gender,Age,20/09/2019 16:09:21,"[['', 'Male', 29.0, ''], ['', 'Female', 28.0, ''], ['', 'Male', 8.0, '']]"
E,Gender,Age,20/09/2019 16:09:26,"[['', 'Male', 28.0, ''], ['', 'Female', 27.0, ''], ['', 'Female', 57.0, '']]"
A,Gender,Age,20/09/2019 16:09:46,"[['', 'Male', 31.0, '']]"
A,Gender,Age,20/09/2019 16:09:49,"[['', 'Male', 33.0, '']]"
A,Gender,Age,20/09/2019 16:10:01,"[['', 'Female', 30.0, '']]"
A,Gender,Age,20/09/2019 16:10:06,"[['', 'Female', 28.0, '']]"
A,Gender,Age,20/09/2019 16:10:15,"[['', 'Male', 25.0, '']]"
A,Gender,Age,20/09/2019 16:10:19,"[['', 'Male', 40.0, '']]"
B,Gender,Age,20/09/2019 16:10:32,"[['', 'Male', 33.0, ''], ['', 'Female', 28.0, '']]"
B,Gender,Age,20/09/2019 16:10:37,"[['', 'Male', 34.0, ''], ['', 'Female', 29.0, '']]"
B,Gender,Age,20/09/2019 16:10:41,"[['', 'Male', 29.0, ''], ['', 'Female', 28.0, '']]"
A,Gender,Age,20/09/2019 16:10:46,"[['', 'Female', 28.0, '']]"
A,Gender,Age,20/09/2019 16:10:48,"[['', 'Female', 31.0, '']]"
A,Gender,Age,20/09/2019 16:10:55,"[['', 'Female', 28.0, '']]"
A,Gender,Age,20/09/2019 16:11:00,"[['', 'Female', 30.0, '']]"
A,Gender,Age,20/09/2019 16:11:04,"[['', 'Female', 34.0, '']]"
A,Gender,Age,20/09/2019 16:11:14,"[['', 'Female', 32.0, '']]"
A,Gender,Age,20/09/2019 16:11:19,"[['', 'Female', 35.0, '']]"
A,Gender,Age,20/09/2019 16:11:28,"[['', 'Female', 31.0, '']]"
A,Gender,Age,20/09/2019 16:11:34,"[['', 'Female', 35.0, '']]"
A,Gender,Age,20/09/2019 16:11:40,"[['', 'Male', 41.0, '']]"
A,Gender,Age,20/09/2019 16:11:44,"[['', 'Male', 30.0, '']]"
A,Gender,Age,20/09/2019 16:11:49,"[['', 'Male', 36.0, '']]"
A,Gender,Age,20/09/2019 16:12:11,"[['', 'Male', 32.0, '']]"
A,Gender,Age,20/09/2019 16:12:14,"[['', 'Male', 36.0, '']]"
A,Gender,Age,20/09/2019 16:12:31,"[['', 'Female', 28.0, '']]"
A,Gender,Age,20/09/2019 16:12:36,"[['', 'Female', 28.0, '']]"
A,Gender,Age,20/09/2019 16:12:46,"[['', 'Female', 31.0, '']]"
A,Gender,Age,20/09/2019 16:12:49,"[['', 'Female', 28.0, '']]"
A,Gender,Age,20/09/2019 16:12:56,"[['', 'Female', 28.0, '']]"
A,Gender,Age,20/09/2019 16:13:01,"[['', 'Female', 28.0, '']]"
E,Gender,Age,20/09/2019 16:13:09,"[['', 'Male', 29.0, ''], ['', 'Female', 30.0, ''], ['', 'Male', 33.0, '']]"
E,Gender,Age,20/09/2019 16:13:12,"[['', 'Male', 28.0, ''], ['', 'Female', 29.0, ''], ['', 'Male', 38.0, '']]"
E,Gender,Age,20/09/2019 16:13:16,"[['', 'Male', 28.0, ''], ['', 'Female', 28.0, ''], ['', 'Male', 36.0, '']]"
B,Gender,Age,20/09/2019 16:13:21,"[['', 'Male', 28.0, ''], ['', 'Female', 28.0, '']]"
B,Gender,Age,20/09/2019 16:13:26,"[['', 'Male', 29.0, ''], ['', 'Female', 28.0, '']]"
E,Gender,Age,20/09/2019 16:13:32,"[['', 'Male', 28.0, ''], ['', 'Female', 29.0, ''], ['', 'Male', 33.0, '']]"
E,Gender,Age,20/09/2019 16:13:36,"[['', 'Male', 28.0, ''], ['', 'Male', 38.0, ''], ['', 'Female', 30.0, '']]"
B,Gender,Age,20/09/2019 16:13:41,"[['', 'Male', 28.0, ''], ['', 'Female', 28.0, '']]"
A,Gender,Age,20/09/2019 16:13:46,"[['', 'Male', 28.0, '']]"
A,Gender,Age,20/09/2019 16:13:49,"[['', 'Male', 27.0, '']]"
A,Gender,Age,20/09/2019 16:13:54,"[['', 'Male', 25.0, '']]"
A,Gender,Age,20/09/2019 16:14:04,"[['', 'Female', 24.0, '']]"
A,Gender,Age,20/09/2019 16:14:12,"[['', 'Female', 36.0, '']]"
A,Gender,Age,20/09/2019 16:14:15,"[['', 'Female', 24.0, '']]"
A,Gender,Age,20/09/2019 16:14:30,"[['', 'Female', 39.0, '']]"
A,Gender,Age,20/09/2019 16:14:34,"[['', 'Female', 34.0, '']]"
A,Gender,Age,20/09/2019 16:14:39,"[['', 'Female', 38.0, '']]"
A,Gender,Age,20/09/2019 16:14:44,"[['', 'Female', 39.0, '']]"
A,Gender,Age,20/09/2019 16:14:50,"[['', 'Female', 38.0, '']]"
A,Gender,Age,20/09/2019 16:14:54,"[['', 'Female', 37.0, '']]"
A,Gender,Age,20/09/2019 16:14:59,"[['', 'Female', 37.0, '']]"
A,Gender,Age,20/09/2019 16:15:04,"[['', 'Female', 28.0, '']]"
A,Gender,Age,20/09/2019 16:15:09,"[['', 'Female', 32.0, '']]"
A,Gender,Age,20/09/2019 16:15:19,"[['', 'Male', 31.0, '']]"
A,Gender,Age,20/09/2019 16:15:24,"[['', 'Female', 31.0, '']]"
A,Gender,Age,20/09/2019 16:15:29,"[['', 'Female', 30.0, '']]"
A,Gender,Age,20/09/2019 16:18:30,"[['', 'Male', 38.0, '']]"
A,Gender,Age,20/09/2019 16:18:40,"[['', 'Female', 28.0, '']]"
A,Gender,Age,20/09/2019 16:19:00,"[['', 'Female', 28.0, '']]"
A,Gender,Age,20/09/2019 16:19:07,"[['', 'Female', 29.0, '']]"
A,Gender,Age,20/09/2019 16:19:15,"[['', 'Female', 30.0, '']]"
A,Gender,Age,20/09/2019 16:19:20,"[['', 'Male', 27.0, '']]"
A,Gender,Age,20/09/2019 16:40:31,"[['', 'Female', 28.0, '']]"
A,Gender,Age,20/09/2019 16:40:36,"[['', 'Female', 23.0, '']]"
A,Gender,Age,20/09/2019 16:40:41,"[['', 'Female', 27.0, '']]"
A,Gender,Age,20/09/2019 16:40:49,"[['', 'Female', 22.0, '']]"
A,Gender,Age,20/09/2019 16:40:51,"[['', 'Female', 33.0, '']]"
A,Gender,Age,20/09/2019 16:40:56,"[['', 'Male', 33.0, '']]"
A,Gender,Age,23/09/2019 14:19:36,"[['', 'Female', 21.0, '']]"
A,Gender,Age,23/09/2019 14:19:41,"[['', 'Female', 31.0, '']]"
A,Gender,Age,23/09/2019 14:19:56,"[['', 'Male', 23.0, '']]"
A,Gender,Age,23/09/2019 14:20:01,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:20:06,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:20:11,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:20:16,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:20:21,"[['', 'Female', 30.0, '']]"
A,Gender,Age,23/09/2019 14:20:26,"[['', 'Female', 28.0, '']]"
A,Gender,Age,23/09/2019 14:20:33,"[['', 'Female', 30.0, '']]"
A,Gender,Age,23/09/2019 14:20:36,"[['', 'Female', 30.0, '']]"
A,Gender,Age,23/09/2019 14:20:41,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:20:46,"[['', 'Female', 30.0, '']]"
A,Gender,Age,23/09/2019 14:20:52,"[['', 'Female', 28.0, '']]"
A,Gender,Age,23/09/2019 14:20:56,"[['', 'Male', 31.0, '']]"
A,Gender,Age,23/09/2019 14:21:01,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:21:06,"[['', 'Female', 28.0, '']]"
A,Gender,Age,23/09/2019 14:21:12,"[['', 'Female', 30.0, '']]"
A,Gender,Age,23/09/2019 14:21:17,"[['', 'Male', 29.0, '']]"
A,Gender,Age,23/09/2019 14:21:21,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:21:26,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:21:31,"[['', 'Female', 30.0, '']]"
A,Gender,Age,23/09/2019 14:21:36,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:21:41,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:21:46,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:21:52,"[['', 'Male', 29.0, '']]"
A,Gender,Age,23/09/2019 14:21:56,"[['', 'Female', 28.0, '']]"
A,Gender,Age,23/09/2019 14:22:02,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:22:06,"[['', 'Male', 28.0, '']]"
A,Gender,Age,23/09/2019 14:22:11,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:22:17,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:22:21,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:22:26,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:22:31,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:22:36,"[['', 'Female', 30.0, '']]"
A,Gender,Age,23/09/2019 14:22:41,"[['', 'Female', 30.0, '']]"
A,Gender,Age,23/09/2019 14:22:46,"[['', 'Female', 28.0, '']]"
A,Gender,Age,23/09/2019 14:22:51,"[['', 'Female', 28.0, '']]"
A,Gender,Age,23/09/2019 14:22:56,"[['', 'Female', 30.0, '']]"
A,Gender,Age,23/09/2019 14:23:02,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:23:06,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:23:11,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:23:16,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:23:22,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:23:26,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:23:31,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:23:36,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:23:41,"[['', 'Female', 30.0, '']]"
A,Gender,Age,23/09/2019 14:23:46,"[['', 'Female', 31.0, '']]"
A,Gender,Age,23/09/2019 14:23:51,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:23:57,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:24:01,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:24:06,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:24:13,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:24:16,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:24:21,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:24:26,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:24:32,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:24:36,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:24:41,"[['', 'Female', 31.0, '']]"
A,Gender,Age,23/09/2019 14:24:46,"[['', 'Female', 30.0, '']]"
A,Gender,Age,23/09/2019 14:24:51,"[['', 'Female', 30.0, '']]"
A,Gender,Age,23/09/2019 14:24:56,"[['', 'Female', 30.0, '']]"
A,Gender,Age,23/09/2019 14:25:01,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:25:06,"[['', 'Male', 29.0, '']]"
A,Gender,Age,23/09/2019 14:25:10,"[['', 'Female', 27.0, '']]"
A,Gender,Age,23/09/2019 14:25:16,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:25:21,"[['', 'Female', 30.0, '']]"
A,Gender,Age,23/09/2019 14:25:26,"[['', 'Female', 30.0, '']]"
A,Gender,Age,23/09/2019 14:25:31,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:25:38,"[['', 'Female', 31.0, '']]"
A,Gender,Age,23/09/2019 14:25:41,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:25:46,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:25:51,"[['', 'Female', 30.0, '']]"
A,Gender,Age,23/09/2019 14:25:56,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:26:01,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:26:06,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:26:11,"[['', 'Female', 28.0, '']]"
C,Gender,Age,23/09/2019 14:26:24,"[['', 'Male', 48.0, '']]"
A,Gender,Age,23/09/2019 14:26:42,"[['', 'Male', 37.0, '']]"
A,Gender,Age,23/09/2019 14:26:51,"[['', 'Male', 30.0, '']]"
B,Gender,Age,23/09/2019 14:26:56,"[['', 'Female', 30.0, ''], ['', 'Male', 28.0, '']]"
A,Gender,Age,23/09/2019 14:27:01,"[['', 'Male', 29.0, '']]"
A,Gender,Age,23/09/2019 14:27:06,"[['', 'Female', 21.0, '']]"
E,Gender,Age,23/09/2019 14:27:11,"[['', 'Male', 27.0, ''], ['', 'Female', 46.0, ''], ['', 'Male', 39.0, '']]"
E,Gender,Age,23/09/2019 14:27:21,"[['', 'Male', 26.0, ''], ['', 'Female', 31.0, ''], ['', 'Female', 31.0, '']]"
E,Gender,Age,23/09/2019 14:27:31,"[['', 'Female', 45.0, ''], ['', 'Female', 53.0, ''], ['', 'Male', 34.0, '']]"
E,Gender,Age,23/09/2019 14:27:52,"[['', 'Female', 28.0, ''], ['', 'Male', 26.0, ''], ['', 'Female', 26.0, '']]"
E,Gender,Age,23/09/2019 14:28:16,"[['', 'Male', 39.0, ''], ['', 'Female', 17.0, ''], ['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:28:36,"[['', 'Male', 20.0, '']]"
A,Gender,Age,23/09/2019 14:28:39,"[['', 'Female', 30.0, '']]"
A,Gender,Age,23/09/2019 14:28:46,"[['', 'Male', 29.0, '']]"
B,Gender,Age,23/09/2019 14:28:56,"[['', 'Female', 20.0, ''], ['', 'Male', 29.0, '']]"
A,Gender,Age,23/09/2019 14:29:04,"[['', 'Female', 28.0, '']]"
E,Gender,Age,23/09/2019 14:29:12,"[['', 'Male', 21.0, ''], ['', 'Male', 38.0, ''], ['', 'Female', 22.0, '']]"
E,Gender,Age,23/09/2019 14:29:16,"[['', 'Male', 30.0, ''], ['', 'Female', 34.0, ''], ['', 'Female', 16.0, '']]"
E,Gender,Age,23/09/2019 14:29:26,"[['', 'Female', 20.0, ''], ['', 'Male', 22.0, ''], ['', 'Female', 22.0, '']]"
B,Gender,Age,23/09/2019 14:29:31,"[['', 'Female', 28.0, ''], ['', 'Male', 26.0, '']]"
E,Gender,Age,23/09/2019 14:29:36,"[['', 'Female', 27.0, ''], ['', 'Female', 46.0, ''], ['', 'Male', 53.0, '']]"
E,Gender,Age,23/09/2019 14:29:41,"[['', 'Female', 16.0, ''], ['', 'Female', 26.0, ''], ['', 'Male', 20.0, '']]"
E,Gender,Age,23/09/2019 14:29:46,"[['', 'Female', 28.0, ''], ['', 'Male', 12.0, ''], ['', 'Male', 6.0, '']]"
E,Gender,Age,23/09/2019 14:29:56,"[['', 'Female', 28.0, ''], ['', 'Male', 9.0, ''], ['', 'Female', 23.0, '']]"
E,Gender,Age,23/09/2019 14:30:01,"[['', 'Female', 28.0, ''], ['', 'Male', 41.0, ''], ['', 'Male', 12.0, '']]"
E,Gender,Age,23/09/2019 14:30:21,"[['', 'Female', 28.0, ''], ['', 'Male', 10.0, ''], ['', 'Male', 18.0, '']]"
A,Gender,Age,23/09/2019 14:30:26,"[['', 'Female', 28.0, '']]"
A,Gender,Age,23/09/2019 14:30:36,"[['', 'Male', 32.0, '']]"
A,Gender,Age,23/09/2019 14:30:51,"[['', 'Female', 23.0, '']]"
A,Gender,Age,23/09/2019 14:30:56,"[['', 'Female', 36.0, '']]"
A,Gender,Age,23/09/2019 14:31:11,"[['', 'Male', 28.0, '']]"
A,Gender,Age,23/09/2019 14:34:00,"[['', 'Male', 27.0, '']]"
A,Gender,Age,23/09/2019 14:34:11,"[['', 'Female', 28.0, '']]"
A,Gender,Age,23/09/2019 14:34:21,"[['', 'Male', 36.0, '']]"
A,Gender,Age,23/09/2019 14:34:56,"[['', 'Male', 28.0, '']]"
A,Gender,Age,23/09/2019 14:35:11,"[['', 'Male', 27.0, '']]"
A,Gender,Age,23/09/2019 14:35:26,"[['', 'Male', 28.0, '']]"
A,Gender,Age,23/09/2019 14:35:41,"[['', 'Male', 28.0, '']]"
A,Gender,Age,23/09/2019 14:37:06,"[['', 'Female', 28.0, '']]"
A,Gender,Age,23/09/2019 14:37:16,"[['', 'Male', 28.0, '']]"
A,Gender,Age,23/09/2019 14:37:21,"[['', 'Female', 20.0, '']]"
A,Gender,Age,23/09/2019 14:37:56,"[['', 'Female', 28.0, '']]"
A,Gender,Age,23/09/2019 14:38:06,"[['', 'Female', 20.0, '']]"
A,Gender,Age,23/09/2019 14:38:36,"[['', 'Female', 37.0, '']]"
A,Gender,Age,23/09/2019 14:39:21,"[['', 'Female', 35.0, '']]"
A,Gender,Age,23/09/2019 14:39:51,"[['', 'Male', 29.0, '']]"
A,Gender,Age,23/09/2019 14:39:57,"[['', 'Male', 25.0, '']]"
A,Gender,Age,23/09/2019 14:40:06,"[['', 'Female', 27.0, '']]"
A,Gender,Age,23/09/2019 14:40:16,"[['', 'Male', 24.0, '']]"
A,Gender,Age,23/09/2019 14:40:21,"[['', 'Male', 26.0, '']]"
A,Gender,Age,23/09/2019 14:40:27,"[['', 'Male', 33.0, '']]"
A,Gender,Age,23/09/2019 14:40:44,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:40:49,"[['', 'Female', 30.0, '']]"
A,Gender,Age,23/09/2019 14:40:54,"[['', 'Female', 28.0, '']]"
A,Gender,Age,23/09/2019 14:40:59,"[['', 'Female', 29.0, '']]"
B,Gender,Age,23/09/2019 14:41:11,"[['', 'Male', 26.0, ''], ['', 'Female', 26.0, '']]"
A,Gender,Age,23/09/2019 14:41:14,"[['', 'Female', 31.0, '']]"
A,Gender,Age,23/09/2019 14:41:19,"[['', 'Female', 32.0, '']]"
A,Gender,Age,23/09/2019 14:41:25,"[['', 'Male', 25.0, '']]"
A,Gender,Age,23/09/2019 14:41:29,"[['', 'Male', 25.0, '']]"
A,Gender,Age,23/09/2019 14:41:39,"[['', 'Male', 25.0, '']]"
A,Gender,Age,23/09/2019 14:41:44,"[['', 'Male', 23.0, '']]"
A,Gender,Age,23/09/2019 14:41:49,"[['', 'Male', 22.0, '']]"
A,Gender,Age,23/09/2019 14:41:54,"[['', 'Male', 22.0, '']]"
A,Gender,Age,23/09/2019 14:41:59,"[['', 'Female', 39.0, '']]"
A,Gender,Age,23/09/2019 14:42:04,"[['', 'Female', 26.0, '']]"
A,Gender,Age,23/09/2019 14:42:32,"[['', 'Female', 28.0, '']]"
A,Gender,Age,23/09/2019 14:42:46,"[['', 'Male', 28.0, '']]"
A,Gender,Age,23/09/2019 14:42:52,"[['', 'Female', 20.0, '']]"
A,Gender,Age,23/09/2019 14:42:56,"[['', 'Male', 37.0, '']]"
A,Gender,Age,23/09/2019 14:43:01,"[['', 'Female', 35.0, '']]"
A,Gender,Age,23/09/2019 14:43:11,"[['', 'Female', 34.0, '']]"
A,Gender,Age,23/09/2019 14:43:16,"[['', 'Female', 35.0, '']]"
A,Gender,Age,23/09/2019 14:43:21,"[['', 'Female', 28.0, '']]"
A,Gender,Age,23/09/2019 14:43:36,"[['', 'Male', 30.0, '']]"
A,Gender,Age,23/09/2019 14:43:41,"[['', 'Male', 28.0, '']]"
B,Gender,Age,23/09/2019 14:44:06,"[['', 'Female', 24.0, ''], ['', 'Male', 23.0, '']]"
C,Gender,Age,23/09/2019 14:44:11,"[['', 'Male', 56.0, '']]"
A,Gender,Age,23/09/2019 14:44:16,"[['', 'Female', 25.0, '']]"
A,Gender,Age,23/09/2019 14:44:36,"[['', 'Female', 20.0, '']]"
C,Gender,Age,23/09/2019 14:45:31,"[['', 'Male', 49.0, '']]"
A,Gender,Age,23/09/2019 14:46:02,"[['', 'Male', 28.0, '']]"
A,Gender,Age,23/09/2019 14:46:46,"[['', 'Male', 27.0, '']]"
A,Gender,Age,23/09/2019 14:47:16,"[['', 'Male', 26.0, '']]"
A,Gender,Age,23/09/2019 14:47:31,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:47:46,"[['', 'Male', 37.0, '']]"
A,Gender,Age,23/09/2019 14:47:52,"[['', 'Female', 29.0, '']]"
A,Gender,Age,23/09/2019 14:47:56,"[['', 'Male', 26.0, '']]"
A,Gender,Age,23/09/2019 14:48:02,"[['', 'Male', 44.0, '']]"
A,Gender,Age,23/09/2019 14:48:06,"[['', 'Male', 27.0, '']]"
B,Gender,Age,23/09/2019 14:48:16,"[['', 'Male', 27.0, ''], ['', 'Female', 26.0, '']]"
A,Gender,Age,23/09/2019 14:48:21,"[['', 'Male', 28.0, '']]"
A,Gender,Age,23/09/2019 14:48:31,"[['', 'Male', 36.0, '']]"
A,Gender,Age,23/09/2019 14:48:36,"[['', 'Male', 23.0, '']]"
B,Gender,Age,23/09/2019 14:48:46,"[['', 'Male', 23.0, ''], ['', 'Female', 24.0, '']]"
B,Gender,Age,23/09/2019 14:48:51,"[['', 'Male', 39.0, ''], ['', 'Female', 26.0, '']]"
B,Gender,Age,23/09/2019 14:49:10,"[['', 'Female', 24.0, ''], ['', 'Male', 27.0, '']]"
B,Gender,Age,23/09/2019 14:49:16,"[['', 'Female', 28.0, ''], ['', 'Male', 27.0, '']]"
