A,Gender,Age,10/10/2019 13:58:57,"[['', 'Female', 28.0, '']]"
A,Gender,Age,10/10/2019 13:59:26,"[['', 'Female', 39.0, '']]"
A,Gender,Age,10/10/2019 13:59:31,"[['', 'Female', 36.0, '']]"
A,Gender,Age,10/10/2019 13:59:33,"[['', 'Female', 35.0, '']]"
A,Gender,Age,10/10/2019 13:59:35,"[['', 'Female', 21.0, '']]"
A,Gender,Age,10/10/2019 13:59:37,"[['', 'Female', 28.0, '']]"
A,Gender,Age,10/10/2019 13:59:38,"[['', 'Female', 28.0, '']]"
A,Gender,Age,10/10/2019 13:59:51,"[['', 'Female', 33.0, '']]"
A,Gender,Age,10/10/2019 13:59:53,"[['', 'Female', 29.0, '']]"
A,Gender,Age,10/10/2019 13:59:57,"[['', 'Female', 39.0, '']]"
A,Gender,Age,10/10/2019 14:00:02,"[['', 'Female', 20.0, '']]"
A,Gender,Age,10/10/2019 14:00:06,"[['', 'Female', 39.0, '']]"
A,Gender,Age,10/10/2019 14:00:08,"[['', 'Female', 35.0, '']]"
A,Gender,Age,10/10/2019 14:00:13,"[['', 'Female', 29.0, '']]"
A,Gender,Age,10/10/2019 14:00:19,"[['', 'Female', 34.0, '']]"
A,Gender,Age,10/10/2019 14:00:19,"[['', 'Female', 22.0, '']]"
A,Gender,Age,10/10/2019 14:00:21,"[['', 'Female', 28.0, '']]"
A,Gender,Age,10/10/2019 14:00:28,"[['', 'Female', 31.0, '']]"
A,Gender,Age,10/10/2019 14:00:30,"[['', 'Female', 21.0, '']]"
A,Gender,Age,10/10/2019 14:00:35,"[['', 'Female', 30.0, '']]"
A,Gender,Age,10/10/2019 14:00:37,"[['', 'Female', 39.0, '']]"
A,Gender,Age,10/10/2019 14:00:39,"[['', 'Female', 36.0, '']]"
A,Gender,Age,10/10/2019 14:00:43,"[['', 'Female', 39.0, '']]"
A,Gender,Age,10/10/2019 14:00:48,"[['', 'Female', 37.0, '']]"
A,Gender,Age,10/10/2019 14:00:50,"[['', 'Female', 30.0, '']]"
A,Gender,Age,10/10/2019 14:00:52,"[['', 'Female', 26.0, '']]"
A,Gender,Age,10/10/2019 14:00:53,"[['', 'Female', 39.0, '']]"
A,Gender,Age,10/10/2019 14:00:54,"[['', 'Female', 38.0, '']]"
A,Gender,Age,10/10/2019 14:00:56,"[['', 'Female', 33.0, '']]"
