A,Gender,Age,09/10/2019 10:01:52,"[['', 'Male', 37.0, '']]"
A,Gender,Age,09/10/2019 10:02:06,"[['', 'Male', 21.0, '']]"
A,Gender,Age,09/10/2019 10:02:07,"[['', 'Male', 22.0, '']]"
A,Gender,Age,09/10/2019 10:02:18,"[['', 'Male', 21.0, '']]"
A,Gender,Age,09/10/2019 10:02:21,"[['', 'Male', 24.0, '']]"
A,Gender,Age,09/10/2019 10:02:31,"[['', 'Male', 24.0, '']]"
A,Gender,Age,09/10/2019 10:02:41,"[['', 'Male', 21.0, '']]"
A,Gender,Age,09/10/2019 10:02:52,"[['', 'Male', 21.0, '']]"
A,Gender,Age,09/10/2019 10:03:01,"[['', 'Male', 23.0, '']]"
A,Gender,Age,09/10/2019 10:03:12,"[['', 'Male', 29.0, '']]"
A,Gender,Age,09/10/2019 10:03:32,"[['', 'Male', 30.0, '']]"
A,Gender,Age,09/10/2019 10:03:52,"[['', 'Male', 23.0, '']]"
A,Gender,Age,09/10/2019 10:04:19,"[['', 'Male', 33.0, '']]"
A,Gender,Age,09/10/2019 10:04:43,"[['', 'Female', 27.0, '']]"
A,Gender,Age,09/10/2019 10:04:52,"[['', 'Male', 29.0, '']]"
A,Gender,Age,09/10/2019 10:07:37,"[['', 'Male', 39.0, '']]"
A,Gender,Age,09/10/2019 10:07:42,"[['', 'Male', 31.0, '']]"
A,Gender,Age,09/10/2019 10:07:52,"[['', 'Male', 36.0, '']]"
A,Gender,Age,09/10/2019 10:07:58,"[['', 'Male', 31.0, '']]"
A,Gender,Age,09/10/2019 10:08:03,"[['', 'Male', 28.0, '']]"
A,Gender,Age,09/10/2019 10:08:17,"[['', 'Male', 30.0, '']]"
A,Gender,Age,09/10/2019 10:08:22,"[['', 'Female', 32.0, '']]"
A,Gender,Age,09/10/2019 10:08:28,"[['', 'Male', 29.0, '']]"
A,Gender,Age,09/10/2019 10:08:32,"[['', 'Female', 42.0, '']]"
A,Gender,Age,09/10/2019 10:08:52,"[['', 'Female', 42.0, '']]"
A,Gender,Age,09/10/2019 10:08:57,"[['', 'Female', 29.0, '']]"
A,Gender,Age,09/10/2019 10:09:02,"[['', 'Female', 34.0, '']]"
A,Gender,Age,09/10/2019 10:09:08,"[['', 'Female', 39.0, '']]"
A,Gender,Age,09/10/2019 10:09:17,"[['', 'Male', 29.0, '']]"
A,Gender,Age,09/10/2019 10:09:22,"[['', 'Male', 31.0, '']]"
A,Gender,Age,09/10/2019 10:09:42,"[['', 'Female', 28.0, '']]"
A,Gender,Age,09/10/2019 10:09:47,"[['', 'Female', 29.0, '']]"
A,Gender,Age,09/10/2019 10:09:53,"[['', 'Male', 40.0, '']]"
A,Gender,Age,09/10/2019 10:09:57,"[['', 'Female', 34.0, '']]"
A,Gender,Age,09/10/2019 10:10:03,"[['', 'Female', 33.0, '']]"
A,Gender,Age,09/10/2019 10:10:13,"[['', 'Female', 22.0, '']]"
A,Gender,Age,09/10/2019 10:10:17,"[['', 'Female', 39.0, '']]"
A,Gender,Age,09/10/2019 10:10:22,"[['', 'Female', 44.0, '']]"
A,Gender,Age,09/10/2019 10:10:28,"[['', 'Female', 45.0, '']]"
A,Gender,Age,09/10/2019 10:10:32,"[['', 'Male', 32.0, '']]"
A,Gender,Age,09/10/2019 10:10:37,"[['', 'Female', 38.0, '']]"
A,Gender,Age,09/10/2019 10:10:42,"[['', 'Male', 45.0, '']]"
C,Gender,Age,09/10/2019 10:10:47,"[['', 'Female', 52.0, '']]"
A,Gender,Age,09/10/2019 10:10:57,"[['', 'Male', 33.0, '']]"
C,Gender,Age,09/10/2019 10:11:02,"[['', 'Male', 50.0, '']]"
A,Gender,Age,09/10/2019 10:11:07,"[['', 'Female', 35.0, '']]"
A,Gender,Age,09/10/2019 10:11:12,"[['', 'Female', 32.0, '']]"
A,Gender,Age,09/10/2019 10:11:17,"[['', 'Male', 26.0, '']]"
A,Gender,Age,09/10/2019 10:11:57,"[['', 'Female', 28.0, '']]"
A,Gender,Age,09/10/2019 10:12:02,"[['', 'Male', 36.0, '']]"
A,Gender,Age,09/10/2019 10:12:22,"[['', 'Female', 32.0, '']]"
A,Gender,Age,09/10/2019 10:12:27,"[['', 'Female', 40.0, '']]"
A,Gender,Age,09/10/2019 10:12:32,"[['', 'Female', 32.0, '']]"
A,Gender,Age,09/10/2019 10:12:37,"[['', 'Male', 32.0, '']]"
A,Gender,Age,09/10/2019 10:13:39,"[['', 'Female', 40.0, '']]"
A,Gender,Age,09/10/2019 10:14:27,"[['', 'Male', 36.0, '']]"
A,Gender,Age,09/10/2019 10:15:40,"[['', 'Female', 33.0, '']]"
A,Gender,Age,09/10/2019 10:31:35,"[['', 'Male', 28.0, '']]"
