A,Gender,Age,04/10/2019 15:27:47,"[['', 'Female', 34.0, '']]"
A,Gender,Age,04/10/2019 15:40:14,"[['', 'Male', 40.0, '']]"
A,Gender,Age,04/10/2019 15:40:18,"[['', 'Male', 36.0, '']]"
A,Gender,Age,04/10/2019 15:40:23,"[['', 'Female', 34.0, '']]"
A,Gender,Age,04/10/2019 15:40:27,"[['', 'Female', 29.0, '']]"
A,Gender,Age,04/10/2019 15:40:29,"[['', 'Female', 30.0, '']]"
A,Gender,Age,04/10/2019 15:40:30,"[['', 'Female', 34.0, '']]"
A,Gender,Age,04/10/2019 15:40:33,"[['', 'Female', 26.0, '']]"
A,Gender,Age,04/10/2019 15:40:48,"[['', 'Male', 34.0, '']]"
A,Gender,Age,04/10/2019 15:40:53,"[['', 'Male', 21.0, '']]"
A,Gender,Age,04/10/2019 15:40:59,"[['', 'Male', 39.0, '']]"
A,Gender,Age,04/10/2019 15:41:04,"[['', 'Male', 36.0, '']]"
A,Gender,Age,04/10/2019 15:41:11,"[['', 'Male', 35.0, '']]"
A,Gender,Age,04/10/2019 15:41:15,"[['', 'Male', 39.0, '']]"
A,Gender,Age,04/10/2019 15:41:20,"[['', 'Male', 36.0, '']]"
A,Gender,Age,04/10/2019 15:41:25,"[['', 'Male', 42.0, '']]"
A,Gender,Age,04/10/2019 15:41:30,"[['', 'Male', 41.0, '']]"
A,Gender,Age,04/10/2019 15:41:35,"[['', 'Male', 42.0, '']]"
A,Gender,Age,04/10/2019 15:41:41,"[['', 'Male', 39.0, '']]"
A,Gender,Age,04/10/2019 15:41:46,"[['', 'Male', 40.0, '']]"
A,Gender,Age,04/10/2019 15:41:50,"[['', 'Male', 41.0, '']]"
A,Gender,Age,04/10/2019 15:41:55,"[['', 'Male', 42.0, '']]"
A,Gender,Age,04/10/2019 15:42:01,"[['', 'Male', 36.0, '']]"
A,Gender,Age,04/10/2019 15:42:04,"[['', 'Male', 35.0, '']]"
A,Gender,Age,04/10/2019 15:42:11,"[['', 'Female', 32.0, '']]"
A,Gender,Age,04/10/2019 15:42:16,"[['', 'Female', 28.0, '']]"
A,Gender,Age,04/10/2019 15:42:21,"[['', 'Female', 29.0, '']]"
A,Gender,Age,04/10/2019 15:42:26,"[['', 'Female', 27.0, '']]"
A,Gender,Age,04/10/2019 15:43:21,"[['', 'Female', 22.0, '']]"
A,Gender,Age,04/10/2019 15:43:26,"[['', 'Female', 21.0, '']]"
A,Gender,Age,04/10/2019 15:43:31,"[['', 'Female', 32.0, '']]"
A,Gender,Age,04/10/2019 15:43:35,"[['', 'Female', 32.0, '']]"
A,Gender,Age,04/10/2019 15:43:41,"[['', 'Female', 28.0, '']]"
A,Gender,Age,04/10/2019 15:43:45,"[['', 'Female', 28.0, '']]"
A,Gender,Age,04/10/2019 15:43:51,"[['', 'Female', 28.0, '']]"
A,Gender,Age,04/10/2019 15:44:35,"[['', 'Female', 30.0, '']]"
B,Gender,Age,04/10/2019 15:44:40,"[['', 'Male', 26.0, ''], ['', 'Female', 30.0, '']]"
B,Gender,Age,04/10/2019 15:44:45,"[['', 'Male', 27.0, ''], ['', 'Female', 34.0, '']]"
A,Gender,Age,04/10/2019 15:44:55,"[['', 'Female', 29.0, '']]"
A,Gender,Age,04/10/2019 15:45:10,"[['', 'Male', 28.0, '']]"
A,Gender,Age,04/10/2019 15:45:15,"[['', 'Male', 33.0, '']]"
A,Gender,Age,04/10/2019 15:45:20,"[['', 'Male', 27.0, '']]"
A,Gender,Age,04/10/2019 15:45:25,"[['', 'Male', 26.0, '']]"
A,Gender,Age,04/10/2019 15:47:05,"[['', 'Male', 40.0, '']]"
A,Gender,Age,04/10/2019 15:47:39,"[['', 'Male', 40.0, '']]"
A,Gender,Age,04/10/2019 15:48:11,"[['', 'Male', 34.0, '']]"
A,Gender,Age,04/10/2019 15:49:45,"[['', 'Female', 26.0, '']]"
A,Gender,Age,04/10/2019 15:49:51,"[['', 'Female', 26.0, '']]"
A,Gender,Age,04/10/2019 15:50:11,"[['', 'Female', 21.0, '']]"
A,Gender,Age,04/10/2019 15:50:15,"[['', 'Male', 22.0, '']]"
A,Gender,Age,04/10/2019 15:50:20,"[['', 'Female', 28.0, '']]"
B,Gender,Age,04/10/2019 15:50:36,"[['', 'Male', 26.0, ''], ['', 'Female', 26.0, '']]"
E,Gender,Age,04/10/2019 15:50:45,"[['', 'Male', 28.0, ''], ['', 'Female', 27.0, ''], ['', 'Male', 58.0, '']]"
E,Gender,Age,04/10/2019 15:50:51,"[['', 'Male', 28.0, ''], ['', 'Female', 18.0, ''], ['', 'Male', 5.0, '']]"
B,Gender,Age,04/10/2019 15:50:56,"[['', 'Male', 21.0, ''], ['', 'Female', 24.0, '']]"
E,Gender,Age,04/10/2019 15:51:02,"[['', 'Male', 40.0, ''], ['', 'Female', 18.0, ''], ['', 'Female', 13.0, '']]"
E,Gender,Age,04/10/2019 15:51:06,"[['', 'Male', 36.0, ''], ['', 'Female', 10.0, ''], ['', 'Female', 37.0, '']]"
B,Gender,Age,04/10/2019 15:51:10,"[['', 'Male', 37.0, ''], ['', 'Female', 43.0, '']]"
B,Gender,Age,04/10/2019 15:51:25,"[['', 'Female', 30.0, ''], ['', 'Male', 26.0, '']]"
A,Gender,Age,04/10/2019 15:51:29,"[['', 'Male', 40.0, '']]"
B,Gender,Age,04/10/2019 15:51:36,"[['', 'Male', 38.0, ''], ['', 'Female', 30.0, '']]"
E,Gender,Age,04/10/2019 15:51:51,"[['', 'Male', 19.0, ''], ['', 'Female', 17.0, ''], ['', 'Female', 21.0, '']]"
A,Gender,Age,04/10/2019 15:51:57,"[['', 'Male', 20.0, '']]"
B,Gender,Age,04/10/2019 15:52:20,"[['', 'Male', 22.0, ''], ['', 'Female', 21.0, '']]"
A,Gender,Age,04/10/2019 15:53:16,"[['', 'Male', 21.0, '']]"
A,Gender,Age,04/10/2019 15:53:28,"[['', 'Male', 40.0, '']]"
A,Gender,Age,04/10/2019 15:53:35,"[['', 'Male', 28.0, '']]"
A,Gender,Age,04/10/2019 15:53:38,"[['', 'Male', 28.0, '']]"
A,Gender,Age,04/10/2019 15:53:45,"[['', 'Male', 28.0, '']]"
A,Gender,Age,04/10/2019 15:54:05,"[['', 'Male', 41.0, '']]"
A,Gender,Age,04/10/2019 15:54:09,"[['', 'Male', 39.0, '']]"
